FinancialID,ProjectID,Month,Date,Year,Quarter,CostCategory,PlannedRevenue,ActualRevenue,PlannedCost,ActualCost,GrossProfit,GrossMarginPct
FIN0000200,PRJ001,2024-02,2024-02-14,2024,Q1 2024,Overhead,5671.98,5803.95,4726.65,4641.99,1161.96,20.02
FIN0000201,PRJ001,2024-03,2024-03-15,2024,Q1 2024,Labor,55024.99,63036.73,45854.16,51216.34,11820.39,18.75
FIN0000202,PRJ001,2024-03,2024-03-15,2024,Q1 2024,Materials,62885.7,61151.75,52404.75,52709.61,8442.14,13.81
FIN0000203,PRJ001,2024-03,2024-03-15,2024,Q1 2024,Equipment,29477.68,34569.8,24564.73,28395.25,6174.55,17.86
FIN0000204,PRJ001,2024-03,2024-03-15,2024,Q1 2024,Subcontractor,19651.78,20080.53,16376.48,16475.99,3604.54,17.95
FIN0000205,PRJ001,2024-03,2024-03-15,2024,Q1 2024,Design & Engineering,9825.89,9849.22,8188.24,8788.18,1061.04,10.77
FIN0000206,PRJ001,2024-03,2024-03-15,2024,Q1 2024,Permits & Legal,5895.54,5639.67,4912.95,4879.33,760.34,13.48
FIN0000207,PRJ001,2024-03,2024-03-15,2024,Q1 2024,Transportation,7860.71,9071.33,6550.59,7579.45,1491.88,16.45
FIN0000208,PRJ001,2024-03,2024-03-15,2024,Q1 2024,Overhead,5895.54,6649.73,4912.95,5569.81,1079.92,16.24
FIN0000209,PRJ001,2024-04,2024-04-14,2024,Q2 2024,Labor,35054.53,35254.82,29212.11,30335.57,4919.25,13.95
FIN0000210,PRJ001,2024-04,2024-04-14,2024,Q2 2024,Materials,40062.31,38815.78,33385.26,32928.9,5886.88,15.17
FIN0000211,PRJ001,2024-04,2024-04-14,2024,Q2 2024,Equipment,18779.21,21273.93,15649.34,17967.91,3306.02,15.54
FIN0000212,PRJ001,2024-04,2024-04-14,2024,Q2 2024,Subcontractor,12519.47,13007.12,10432.89,10433.07,2574.05,19.79
FIN0000213,PRJ001,2024-04,2024-04-14,2024,Q2 2024,Design & Engineering,6259.74,6471.47,5216.45,5766.25,705.22,10.9
FIN0000214,PRJ001,2024-04,2024-04-14,2024,Q2 2024,Permits & Legal,3755.84,3928.38,3129.87,3404.52,523.86,13.34
FIN0000215,PRJ001,2024-04,2024-04-14,2024,Q2 2024,Transportation,5007.79,4959.76,4173.16,4202.85,756.91,15.26
FIN0000216,PRJ001,2024-04,2024-04-14,2024,Q2 2024,Overhead,3755.84,4005.6,3129.87,3472.02,533.58,13.32
FIN0000217,PRJ001,2024-05,2024-05-14,2024,Q2 2024,Labor,43431.84,45889.3,36193.2,40538.75,5350.55,11.66
FIN0000218,PRJ001,2024-05,2024-05-14,2024,Q2 2024,Materials,49636.39,55472.57,41363.66,49113.58,6358.99,11.46
FIN0000219,PRJ001,2024-05,2024-05-14,2024,Q2 2024,Equipment,23267.05,25172.99,19389.21,21135.55,4037.44,16.04
FIN0000220,PRJ001,2024-05,2024-05-14,2024,Q2 2024,Subcontractor,15511.37,18426.38,12926.14,15386.33,3040.05,16.5
FIN0000221,PRJ001,2024-05,2024-05-14,2024,Q2 2024,Design & Engineering,7755.68,8128.91,6463.07,6855.1,1273.81,15.67
FIN0000222,PRJ001,2024-05,2024-05-14,2024,Q2 2024,Permits & Legal,4653.41,5430.85,3877.84,4319.3,1111.55,20.47
FIN0000223,PRJ001,2024-05,2024-05-14,2024,Q2 2024,Transportation,6204.55,5982.48,5170.46,5330.68,651.8,10.9
FIN0000224,PRJ001,2024-05,2024-05-14,2024,Q2 2024,Overhead,4653.41,5196.3,3877.84,4447.85,748.45,14.4
FIN0000225,PRJ001,2024-06,2024-06-13,2024,Q2 2024,Labor,52110.71,59312.11,43425.59,48299.36,11012.75,18.57
FIN0000226,PRJ001,2024-06,2024-06-13,2024,Q2 2024,Materials,59555.09,65735.51,49629.24,56350.23,9385.28,14.28
FIN0000227,PRJ001,2024-06,2024-06-13,2024,Q2 2024,Equipment,27916.45,27432.59,23263.71,22928.48,4504.11,16.42
FIN0000228,PRJ001,2024-06,2024-06-13,2024,Q2 2024,Subcontractor,18610.97,20455.76,15509.14,17872.9,2582.86,12.63
FIN0000229,PRJ001,2024-06,2024-06-13,2024,Q2 2024,Design & Engineering,9305.48,10521.62,7754.57,8878.65,1642.97,15.62
FIN0000230,PRJ001,2024-06,2024-06-13,2024,Q2 2024,Permits & Legal,5583.29,6335.47,4652.74,5242.67,1092.8,17.25
FIN0000231,PRJ001,2024-06,2024-06-13,2024,Q2 2024,Transportation,7444.39,8067.17,6203.66,7146.46,920.71,11.41
FIN0000232,PRJ001,2024-06,2024-06-13,2024,Q2 2024,Overhead,5583.29,6304.26,4652.74,5324.21,980.05,15.55
FIN0000233,PRJ001,2024-07,2024-07-13,2024,Q3 2024,Labor,40054.22,37759.53,33378.52,32893.7,4865.83,12.89
FIN0000234,PRJ001,2024-07,2024-07-13,2024,Q3 2024,Materials,45776.27,46996.61,38146.89,37577.09,9419.52,20.04
FIN0000235,PRJ001,2024-07,2024-07-13,2024,Q3 2024,Equipment,21457.62,24477.99,17881.35,19450.48,5027.51,20.54
FIN0000236,PRJ001,2024-07,2024-07-13,2024,Q3 2024,Subcontractor,14305.08,15065.48,11920.9,13038.47,2027.01,13.45
FIN0000237,PRJ001,2024-07,2024-07-13,2024,Q3 2024,Design & Engineering,7152.54,7787.66,5960.45,6791.04,996.62,12.8
FIN0000238,PRJ001,2024-07,2024-07-13,2024,Q3 2024,Permits & Legal,4291.52,4631.12,3576.27,3767.23,863.89,18.65
FIN0000239,PRJ001,2024-07,2024-07-13,2024,Q3 2024,Transportation,5722.03,6472.96,4768.36,5549.19,923.77,14.27
FIN0000240,PRJ001,2024-07,2024-07-13,2024,Q3 2024,Overhead,4291.52,4202.12,3576.27,3586.89,615.23,14.64
FIN0000241,PRJ001,2024-08,2024-08-12,2024,Q3 2024,Labor,56405.11,66561.75,47004.26,53452.55,13109.2,19.69
FIN0000242,PRJ001,2024-08,2024-08-12,2024,Q3 2024,Materials,64462.99,71526.44,53719.16,56933.24,14593.2,20.4
FIN0000243,PRJ001,2024-08,2024-08-12,2024,Q3 2024,Equipment,30217.03,32460.63,25180.86,27285.79,5174.84,15.94
FIN0000244,PRJ001,2024-08,2024-08-12,2024,Q3 2024,Subcontractor,20144.69,23554.86,16787.24,19749.21,3805.65,16.16
FIN0000245,PRJ001,2024-08,2024-08-12,2024,Q3 2024,Design & Engineering,10072.34,11790.78,8393.62,9650.4,2140.38,18.15
FIN0000246,PRJ001,2024-08,2024-08-12,2024,Q3 2024,Permits & Legal,6043.4,6023.38,5036.17,5001.38,1022.0,16.97
FIN0000247,PRJ001,2024-08,2024-08-12,2024,Q3 2024,Transportation,8057.87,9273.24,6714.89,7751.17,1522.07,16.41
FIN0000248,PRJ001,2024-08,2024-08-12,2024,Q3 2024,Overhead,6043.4,5956.97,5036.17,5266.02,690.95,11.6
FIN0000249,PRJ001,2024-09,2024-09-11,2024,Q3 2024,Labor,50134.98,52453.32,41779.15,43552.6,8900.72,16.97
FIN0000250,PRJ001,2024-09,2024-09-11,2024,Q3 2024,Materials,57297.12,62060.91,47747.6,51013.14,11047.77,17.8
FIN0000251,PRJ001,2024-09,2024-09-11,2024,Q3 2024,Equipment,26858.03,26516.14,22381.69,23550.44,2965.7,11.18
FIN0000252,PRJ001,2024-09,2024-09-11,2024,Q3 2024,Subcontractor,17905.34,20321.33,14921.12,17378.19,2943.14,14.48
FIN0000253,PRJ001,2024-09,2024-09-11,2024,Q3 2024,Design & Engineering,8952.67,10305.91,7460.56,8896.39,1409.52,13.68
FIN0000254,PRJ001,2024-09,2024-09-11,2024,Q3 2024,Permits & Legal,5371.61,6664.71,4476.34,5320.25,1344.46,20.17
FIN0000255,PRJ001,2024-09,2024-09-11,2024,Q3 2024,Transportation,7162.14,7161.42,5968.45,5922.19,1239.23,17.3
FIN0000256,PRJ001,2024-09,2024-09-11,2024,Q3 2024,Overhead,5371.61,5817.62,4476.34,4721.51,1096.11,18.84
FIN0000257,PRJ001,2024-10,2024-10-11,2024,Q4 2024,Labor,50642.24,56895.39,42201.87,49908.71,6986.68,12.28
FIN0000258,PRJ001,2024-10,2024-10-11,2024,Q4 2024,Materials,57876.84,65682.77,48230.7,53427.4,12255.37,18.66
FIN0000259,PRJ001,2024-10,2024-10-11,2024,Q4 2024,Equipment,27129.77,25113.17,22608.14,22235.6,2877.57,11.46
FIN0000260,PRJ001,2024-10,2024-10-11,2024,Q4 2024,Subcontractor,18086.52,20210.38,15072.1,17254.86,2955.52,14.62
FIN0000261,PRJ001,2024-10,2024-10-11,2024,Q4 2024,Design & Engineering,9043.26,9572.21,7536.05,7980.74,1591.47,16.63
FIN0000262,PRJ001,2024-10,2024-10-11,2024,Q4 2024,Permits & Legal,5425.96,6083.11,4521.63,5006.39,1076.72,17.7
FIN0000263,PRJ001,2024-10,2024-10-11,2024,Q4 2024,Transportation,7234.61,8350.65,6028.84,7124.63,1226.02,14.68
FIN0000264,PRJ001,2024-10,2024-10-11,2024,Q4 2024,Overhead,5425.96,6195.4,4521.63,5161.33,1034.07,16.69
FIN0000265,PRJ001,2024-11,2024-11-10,2024,Q4 2024,Labor,46528.74,49878.08,38773.95,41189.61,8688.47,17.42
FIN0000266,PRJ001,2024-11,2024-11-10,2024,Q4 2024,Materials,53175.7,51850.09,44313.08,45647.39,6202.7,11.96
FIN0000267,PRJ001,2024-11,2024-11-10,2024,Q4 2024,Equipment,24926.11,28065.31,20771.76,23586.95,4478.36,15.96
FIN0000268,PRJ001,2024-11,2024-11-10,2024,Q4 2024,Subcontractor,16617.41,17592.83,13847.84,14677.4,2915.43,16.57
FIN0000269,PRJ001,2024-11,2024-11-10,2024,Q4 2024,Design & Engineering,8308.7,8269.32,6923.92,7150.67,1118.65,13.53
FIN0000270,PRJ001,2024-11,2024-11-10,2024,Q4 2024,Permits & Legal,4985.22,5613.09,4154.35,4456.63,1156.46,20.6
FIN0000271,PRJ001,2024-11,2024-11-10,2024,Q4 2024,Transportation,6646.97,7176.69,5539.14,5749.14,1427.55,19.89
FIN0000272,PRJ001,2024-11,2024-11-10,2024,Q4 2024,Overhead,4985.22,5113.98,4154.35,4497.11,616.87,12.06
FIN0000273,PRJ001,2024-12,2024-12-10,2024,Q4 2024,Labor,55399.44,61771.47,46166.2,49583.18,12188.29,19.73
FIN0000274,PRJ001,2024-12,2024-12-10,2024,Q4 2024,Materials,63313.64,64073.13,52761.37,56587.17,7485.96,11.68
FIN0000275,PRJ001,2024-12,2024-12-10,2024,Q4 2024,Equipment,29678.27,34421.21,24731.89,27795.51,6625.7,19.25
FIN0000276,PRJ001,2024-12,2024-12-10,2024,Q4 2024,Subcontractor,19785.52,20141.07,16487.93,17234.63,2906.44,14.43
FIN0000277,PRJ001,2024-12,2024-12-10,2024,Q4 2024,Design & Engineering,9892.75,9760.97,8243.96,8162.0,1598.97,16.38
FIN0000278,PRJ001,2024-12,2024-12-10,2024,Q4 2024,Permits & Legal,5935.66,7167.17,4946.38,5783.75,1383.42,19.3
FIN0000279,PRJ001,2024-12,2024-12-10,2024,Q4 2024,Transportation,7914.2,9317.3,6595.17,7454.88,1862.42,19.99
FIN0000280,PRJ001,2024-12,2024-12-10,2024,Q4 2024,Overhead,5935.66,6785.5,4946.38,5511.66,1273.84,18.77
FIN0000281,PRJ001,2025-01,2025-01-09,2025,Q1 2025,Labor,45960.78,44075.36,38300.65,38388.58,5686.78,12.9
FIN0000282,PRJ001,2025-01,2025-01-09,2025,Q1 2025,Materials,52526.6,54196.62,43772.17,44038.94,10157.68,18.74
FIN0000283,PRJ001,2025-01,2025-01-09,2025,Q1 2025,Equipment,24621.84,24121.55,20518.2,20142.2,3979.35,16.5
FIN0000284,PRJ001,2025-01,2025-01-09,2025,Q1 2025,Subcontractor,16414.56,17803.16,13678.8,14444.61,3358.55,18.86
FIN0000285,PRJ001,2025-01,2025-01-09,2025,Q1 2025,Design & Engineering,8207.28,9034.54,6839.4,7493.36,1541.18,17.06
FIN0000286,PRJ001,2025-01,2025-01-09,2025,Q1 2025,Permits & Legal,4924.37,4748.34,4103.64,4081.78,666.56,14.04
FIN0000287,PRJ001,2025-01,2025-01-09,2025,Q1 2025,Transportation,6565.82,7966.23,5471.52,6526.26,1439.97,18.08
FIN0000288,PRJ001,2025-01,2025-01-09,2025,Q1 2025,Overhead,4924.37,5491.33,4103.64,4472.92,1018.41,18.55
FIN0000289,PRJ001,2025-02,2025-02-08,2025,Q1 2025,Labor,54590.54,56685.27,45492.12,45126.8,11558.47,20.39
FIN0000290,PRJ001,2025-02,2025-02-08,2025,Q1 2025,Materials,62389.2,68595.91,51991.0,57984.88,10611.03,15.47
FIN0000291,PRJ001,2025-02,2025-02-08,2025,Q1 2025,Equipment,29244.94,31986.25,24370.78,27380.05,4606.2,14.4
FIN0000292,PRJ001,2025-02,2025-02-08,2025,Q1 2025,Subcontractor,19496.63,23294.71,16247.19,18950.55,4344.16,18.65
FIN0000293,PRJ001,2025-02,2025-02-08,2025,Q1 2025,Design & Engineering,9748.31,10373.02,8123.59,9055.65,1317.37,12.7
FIN0000294,PRJ001,2025-02,2025-02-08,2025,Q1 2025,Permits & Legal,5848.99,6821.93,4874.16,5778.52,1043.41,15.29
FIN0000295,PRJ001,2025-02,2025-02-08,2025,Q1 2025,Transportation,7798.64,8600.71,6498.87,7626.38,974.33,11.33
FIN0000296,PRJ001,2025-02,2025-02-08,2025,Q1 2025,Overhead,5848.99,5579.63,4874.16,4888.31,691.32,12.39
FIN0000297,PRJ001,2025-03,2025-03-10,2025,Q1 2025,Labor,36521.34,38814.23,30434.45,31833.04,6981.19,17.99
FIN0000298,PRJ001,2025-03,2025-03-10,2025,Q1 2025,Materials,41738.68,45759.18,34782.23,36556.85,9202.33,20.11
FIN0000299,PRJ001,2025-03,2025-03-10,2025,Q1 2025,Equipment,19565.0,23625.54,16304.17,19077.0,4548.54,19.25
FIN0000300,PRJ001,2025-03,2025-03-10,2025,Q1 2025,Subcontractor,13043.34,13538.66,10869.45,11199.08,2339.58,17.28
FIN0000301,PRJ001,2025-03,2025-03-10,2025,Q1 2025,Design & Engineering,6521.66,6772.16,5434.72,5953.42,818.74,12.09
FIN0000302,PRJ001,2025-03,2025-03-10,2025,Q1 2025,Permits & Legal,3913.0,4057.93,3260.83,3396.65,661.28,16.3
FIN0000303,PRJ001,2025-03,2025-03-10,2025,Q1 2025,Transportation,5217.34,5394.67,4347.78,4717.23,677.44,12.56
FIN0000304,PRJ001,2025-03,2025-03-10,2025,Q1 2025,Overhead,3913.0,4393.3,3260.83,3848.41,544.89,12.4
FIN0000305,PRJ002,2022-11,2022-11-23,2022,Q4 2022,Labor,224421.94,251375.49,195149.51,211603.69,39771.8,15.82
FIN0000306,PRJ002,2022-11,2022-11-23,2022,Q4 2022,Materials,256482.21,284368.99,223028.01,239865.93,44503.06,15.65
FIN0000307,PRJ002,2022-11,2022-11-23,2022,Q4 2022,Equipment,120226.04,108230.73,104544.38,100552.1,7678.63,7.09
FIN0000308,PRJ002,2022-11,2022-11-23,2022,Q4 2022,Subcontractor,80150.69,87583.8,69696.25,76110.32,11473.48,13.1
FIN0000309,PRJ002,2022-11,2022-11-23,2022,Q4 2022,Design & Engineering,40075.35,44889.5,34848.13,38126.79,6762.71,15.07
FIN0000310,PRJ002,2022-11,2022-11-23,2022,Q4 2022,Permits & Legal,24045.21,25316.17,20908.88,21834.47,3481.7,13.75
FIN0000311,PRJ002,2022-11,2022-11-23,2022,Q4 2022,Transportation,32060.27,34265.09,27878.5,29594.92,4670.17,13.63
FIN0000312,PRJ002,2022-11,2022-11-23,2022,Q4 2022,Overhead,24045.21,25608.62,20908.88,21270.84,4337.78,16.94
FIN0000313,PRJ002,2022-12,2022-12-23,2022,Q4 2022,Labor,196158.06,224066.65,170572.23,192183.63,31883.02,14.23
FIN0000314,PRJ002,2022-12,2022-12-23,2022,Q4 2022,Materials,224180.64,214569.59,194939.69,198635.78,15933.81,7.43
FIN0000315,PRJ002,2022-12,2022-12-23,2022,Q4 2022,Equipment,105084.68,100142.41,91377.98,88500.62,11641.79,11.63
FIN0000316,PRJ002,2022-12,2022-12-23,2022,Q4 2022,Subcontractor,70056.45,70847.32,60918.65,64490.89,6356.43,8.97
FIN0000317,PRJ002,2022-12,2022-12-23,2022,Q4 2022,Design & Engineering,35028.23,36795.75,30459.33,33037.37,3758.38,10.21
FIN0000318,PRJ002,2022-12,2022-12-23,2022,Q4 2022,Permits & Legal,21016.94,23756.02,18275.6,20256.02,3500.0,14.73
FIN0000319,PRJ002,2022-12,2022-12-23,2022,Q4 2022,Transportation,28022.58,33475.92,24367.46,27745.1,5730.82,17.12
FIN0000320,PRJ002,2022-12,2022-12-23,2022,Q4 2022,Overhead,21016.94,20165.89,18275.6,17975.16,2190.73,10.86
FIN0000321,PRJ002,2023-01,2023-01-22,2023,Q1 2023,Labor,205517.17,207672.43,178710.58,182921.96,24750.47,11.92
FIN0000322,PRJ002,2023-01,2023-01-22,2023,Q1 2023,Materials,234876.77,228468.48,204240.67,206813.34,21655.14,9.48
FIN0000323,PRJ002,2023-01,2023-01-22,2023,Q1 2023,Equipment,110098.48,103814.42,95737.81,93473.48,10340.94,9.96
FIN0000324,PRJ002,2023-01,2023-01-22,2023,Q1 2023,Subcontractor,73398.99,76549.91,63825.21,66210.89,10339.02,13.51
FIN0000325,PRJ002,2023-01,2023-01-22,2023,Q1 2023,Design & Engineering,36699.49,38336.26,31912.6,32184.43,6151.83,16.05
FIN0000326,PRJ002,2023-01,2023-01-22,2023,Q1 2023,Permits & Legal,22019.69,21145.69,19147.56,18950.45,2195.24,10.38
FIN0000327,PRJ002,2023-01,2023-01-22,2023,Q1 2023,Transportation,29359.59,30666.61,25530.08,27533.81,3132.8,10.22
FIN0000328,PRJ002,2023-01,2023-01-22,2023,Q1 2023,Overhead,22019.69,24395.93,19147.56,21404.5,2991.43,12.26
FIN0000329,PRJ002,2023-02,2023-02-21,2023,Q1 2023,Labor,199937.08,205483.75,173858.33,184589.07,20894.68,10.17
FIN0000330,PRJ002,2023-02,2023-02-21,2023,Q1 2023,Materials,228499.51,229511.15,198695.23,190888.24,38622.91,16.83
FIN0000331,PRJ002,2023-02,2023-02-21,2023,Q1 2023,Equipment,107109.15,119351.47,93138.39,99019.24,20332.23,17.04
FIN0000332,PRJ002,2023-02,2023-02-21,2023,Q1 2023,Subcontractor,71406.1,69609.42,62092.26,62184.29,7425.13,10.67
FIN0000333,PRJ002,2023-02,2023-02-21,2023,Q1 2023,Design & Engineering,35703.05,34186.22,31046.13,30006.73,4179.49,12.23
FIN0000334,PRJ002,2023-02,2023-02-21,2023,Q1 2023,Permits & Legal,21421.83,24736.22,18627.68,21295.02,3441.2,13.91
FIN0000335,PRJ002,2023-02,2023-02-21,2023,Q1 2023,Transportation,28562.43,30026.9,24836.9,26221.24,3805.66,12.67
FIN0000336,PRJ002,2023-02,2023-02-21,2023,Q1 2023,Overhead,21421.83,23913.12,18627.68,21155.88,2757.24,11.53
FIN0000337,PRJ002,2023-03,2023-03-23,2023,Q1 2023,Labor,243664.58,276880.12,211882.24,235254.25,41625.87,15.03
FIN0000338,PRJ002,2023-03,2023-03-23,2023,Q1 2023,Materials,278473.8,281819.49,242151.13,250265.64,31553.85,11.2
FIN0000339,PRJ002,2023-03,2023-03-23,2023,Q1 2023,Equipment,130534.59,134126.43,113508.34,122238.52,11887.91,8.86
FIN0000340,PRJ002,2023-03,2023-03-23,2023,Q1 2023,Subcontractor,87023.06,87739.54,75672.23,81218.17,6521.37,7.43
FIN0000341,PRJ002,2023-03,2023-03-23,2023,Q1 2023,Design & Engineering,43511.53,47334.38,37836.11,40215.56,7118.82,15.04
FIN0000342,PRJ002,2023-03,2023-03-23,2023,Q1 2023,Permits & Legal,26106.92,27851.3,22701.67,23046.69,4804.61,17.25
FIN0000343,PRJ002,2023-03,2023-03-23,2023,Q1 2023,Transportation,34809.22,36190.2,30268.89,33304.88,2885.32,7.97
FIN0000344,PRJ002,2023-03,2023-03-23,2023,Q1 2023,Overhead,26106.92,29703.37,22701.67,26399.56,3303.81,11.12
FIN0000345,PRJ002,2023-04,2023-04-22,2023,Q2 2023,Labor,233252.84,250465.15,202828.56,208468.57,41996.58,16.77
FIN0000346,PRJ002,2023-04,2023-04-22,2023,Q2 2023,Materials,266574.68,284046.4,231804.07,258725.43,25320.97,8.91
FIN0000347,PRJ002,2023-04,2023-04-22,2023,Q2 2023,Equipment,124956.88,131789.63,108658.16,115603.83,16185.8,12.28
FIN0000348,PRJ002,2023-04,2023-04-22,2023,Q2 2023,Subcontractor,83304.59,76169.98,72438.77,69933.0,6236.98,8.19
FIN0000349,PRJ002,2023-04,2023-04-22,2023,Q2 2023,Design & Engineering,41652.3,42248.58,36219.39,37180.04,5068.54,12.0
FIN0000350,PRJ002,2023-04,2023-04-22,2023,Q2 2023,Permits & Legal,24991.37,26423.72,21731.63,22880.13,3543.59,13.41
FIN0000351,PRJ002,2023-04,2023-04-22,2023,Q2 2023,Transportation,33321.84,34444.92,28975.51,30866.97,3577.95,10.39
FIN0000352,PRJ002,2023-04,2023-04-22,2023,Q2 2023,Overhead,24991.37,25789.51,21731.63,23600.55,2188.96,8.49
FIN0000353,PRJ002,2023-05,2023-05-22,2023,Q2 2023,Labor,256526.06,276006.72,223066.14,248231.41,27775.31,10.06
FIN0000354,PRJ002,2023-05,2023-05-22,2023,Q2 2023,Materials,293172.64,310573.12,254932.73,261874.76,48698.36,15.68
FIN0000355,PRJ002,2023-05,2023-05-22,2023,Q2 2023,Equipment,137424.68,149342.23,119499.72,127727.69,21614.54,14.47
FIN0000356,PRJ002,2023-05,2023-05-22,2023,Q2 2023,Subcontractor,91616.45,96177.39,79666.48,81216.85,14960.54,15.56
FIN0000357,PRJ002,2023-05,2023-05-22,2023,Q2 2023,Design & Engineering,45808.23,47957.16,39833.24,41188.53,6768.63,14.11
FIN0000358,PRJ002,2023-05,2023-05-22,2023,Q2 2023,Permits & Legal,27484.93,32037.88,23899.94,27817.46,4220.42,13.17
FIN0000359,PRJ002,2023-05,2023-05-22,2023,Q2 2023,Transportation,36646.58,42000.34,31866.59,35850.37,6149.97,14.64
FIN0000360,PRJ002,2023-05,2023-05-22,2023,Q2 2023,Overhead,27484.93,28277.69,23899.94,26335.93,1941.76,6.87
FIN0000361,PRJ002,2023-06,2023-06-21,2023,Q2 2023,Labor,195164.6,232457.35,169708.35,197063.46,35393.89,15.23
FIN0000362,PRJ002,2023-06,2023-06-21,2023,Q2 2023,Materials,223045.26,250142.4,193952.4,217350.92,32791.48,13.11
FIN0000363,PRJ002,2023-06,2023-06-21,2023,Q2 2023,Equipment,104552.47,116120.38,90915.19,100825.79,15294.59,13.17
FIN0000364,PRJ002,2023-06,2023-06-21,2023,Q2 2023,Subcontractor,69701.64,69629.01,60610.12,60125.38,9503.63,13.65
FIN0000365,PRJ002,2023-06,2023-06-21,2023,Q2 2023,Design & Engineering,34850.82,39141.8,30305.06,32954.21,6187.59,15.81
FIN0000366,PRJ002,2023-06,2023-06-21,2023,Q2 2023,Permits & Legal,20910.5,20916.95,18183.04,17949.81,2967.14,14.19
FIN0000367,PRJ002,2023-06,2023-06-21,2023,Q2 2023,Transportation,27880.66,28065.77,24244.05,23334.69,4731.08,16.86
FIN0000368,PRJ002,2023-06,2023-06-21,2023,Q2 2023,Overhead,20910.5,19096.97,18183.04,17803.52,1293.45,6.77
FIN0000369,PRJ002,2023-07,2023-07-21,2023,Q3 2023,Labor,176031.98,176431.69,153071.29,151226.73,25204.96,14.29
FIN0000370,PRJ002,2023-07,2023-07-21,2023,Q3 2023,Materials,201179.41,215019.05,174938.62,182452.06,32566.99,15.15
FIN0000371,PRJ002,2023-07,2023-07-21,2023,Q3 2023,Equipment,94302.85,112554.62,82002.48,94409.61,18145.01,16.12
FIN0000372,PRJ002,2023-07,2023-07-21,2023,Q3 2023,Subcontractor,62868.57,65581.08,54668.32,60795.31,4785.77,7.3
FIN0000373,PRJ002,2023-07,2023-07-21,2023,Q3 2023,Design & Engineering,31434.28,29593.83,27334.16,26927.28,2666.55,9.01
FIN0000374,PRJ002,2023-07,2023-07-21,2023,Q3 2023,Permits & Legal,18860.57,19542.45,16400.5,16807.65,2734.8,13.99
FIN0000375,PRJ002,2023-07,2023-07-21,2023,Q3 2023,Transportation,25147.43,26000.24,21867.33,23341.1,2659.14,10.23
FIN0000376,PRJ002,2023-07,2023-07-21,2023,Q3 2023,Overhead,18860.57,19496.88,16400.5,16278.64,3218.24,16.51
FIN0000377,PRJ002,2023-08,2023-08-20,2023,Q3 2023,Labor,179436.96,189523.02,156032.14,160874.69,28648.33,15.12
FIN0000378,PRJ002,2023-08,2023-08-20,2023,Q3 2023,Materials,205070.82,229394.67,178322.45,197743.24,31651.43,13.8
FIN0000379,PRJ002,2023-08,2023-08-20,2023,Q3 2023,Equipment,96126.95,106531.11,83588.65,92201.94,14329.17,13.45
FIN0000380,PRJ002,2023-08,2023-08-20,2023,Q3 2023,Subcontractor,64084.62,61341.92,55725.76,55537.54,5804.38,9.46
FIN0000381,PRJ002,2023-08,2023-08-20,2023,Q3 2023,Design & Engineering,32042.31,32971.42,27862.88,29933.71,3037.71,9.21
FIN0000382,PRJ002,2023-08,2023-08-20,2023,Q3 2023,Permits & Legal,19225.39,21603.21,16717.73,19433.18,2170.03,10.04
FIN0000383,PRJ002,2023-08,2023-08-20,2023,Q3 2023,Transportation,25633.86,24918.09,22290.31,22673.03,2245.06,9.01
FIN0000384,PRJ002,2023-08,2023-08-20,2023,Q3 2023,Overhead,19225.39,20595.9,16717.73,18481.84,2114.06,10.26
FIN0000385,PRJ002,2023-09,2023-09-19,2023,Q3 2023,Labor,180207.06,213648.05,156701.79,180849.73,32798.32,15.35
FIN0000386,PRJ002,2023-09,2023-09-19,2023,Q3 2023,Materials,205950.92,197379.32,179087.76,181571.29,15808.03,8.01
FIN0000387,PRJ002,2023-09,2023-09-19,2023,Q3 2023,Equipment,96539.5,103667.45,83947.39,92300.04,11367.41,10.97
FIN0000388,PRJ002,2023-09,2023-09-19,2023,Q3 2023,Subcontractor,64359.66,77164.78,55964.92,65141.44,12023.34,15.58
FIN0000389,PRJ002,2023-09,2023-09-19,2023,Q3 2023,Design & Engineering,32179.83,38340.04,27982.46,32418.86,5921.18,15.44
FIN0000390,PRJ002,2023-09,2023-09-19,2023,Q3 2023,Permits & Legal,19307.9,18966.62,16789.48,17082.92,1883.7,9.93
FIN0000391,PRJ002,2023-09,2023-09-19,2023,Q3 2023,Transportation,25743.87,27729.34,22385.97,24791.74,2937.6,10.59
FIN0000392,PRJ002,2023-09,2023-09-19,2023,Q3 2023,Overhead,19307.9,19491.17,16789.48,17624.68,1866.49,9.58
FIN0000393,PRJ002,2023-10,2023-10-19,2023,Q4 2023,Labor,195698.4,194663.29,170172.52,169952.1,24711.19,12.69
FIN0000394,PRJ002,2023-10,2023-10-19,2023,Q4 2023,Materials,223655.31,262008.09,194482.88,224424.99,37583.1,14.34
FIN0000395,PRJ002,2023-10,2023-10-19,2023,Q4 2023,Equipment,104838.43,103816.06,91163.85,89791.15,14024.91,13.51
FIN0000396,PRJ002,2023-10,2023-10-19,2023,Q4 2023,Subcontractor,69892.29,72489.31,60775.9,65663.93,6825.38,9.42
FIN0000397,PRJ002,2023-10,2023-10-19,2023,Q4 2023,Design & Engineering,34946.14,38184.19,30387.95,33367.7,4816.49,12.61
FIN0000398,PRJ002,2023-10,2023-10-19,2023,Q4 2023,Permits & Legal,20967.69,21436.14,18232.77,19897.12,1539.02,7.18
